timestamp_jst;timeframe;symbol;broker;server_gmt_offset;close;ma20;ma50;ma200;rsi14;macd_main;macd_signal;atr14;volume;d_open;d_high;d_low;d_close;w_pp;w_r1;w_s1;w_r2;w_s2;notes
2026-01-16T00:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16008;1.16364;1.16444;1.16693;24.03;-0.00073;-0.00048;0.00094;4560;1.16434;1.16464;1.15983;1.16004;;;;;
2026-01-16T01:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16005;1.16341;1.16431;1.16689;23.92;-0.00089;-0.00054;0.00099;4159;1.16434;1.16464;1.15925;1.16008;;;;;
2026-01-16T02:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16017;1.16322;1.16420;1.16684;25.35;-0.00100;-0.00060;0.00102;3806;1.16434;1.16464;1.15925;1.16017;;;;;
2026-01-16T03:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16040;1.16306;1.16407;1.16680;28.14;-0.00106;-0.00067;0.00108;2456;1.16434;1.16464;1.15925;1.16045;;;;;
2026-01-16T04:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16084;1.16286;1.16395;1.16676;33.28;-0.00106;-0.00073;0.00112;1572;1.16434;1.16464;1.15925;1.16085;;;;;
2026-01-16T05:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16143;1.16269;1.16386;1.16672;39.53;-0.00099;-0.00079;0.00113;1451;1.16434;1.16464;1.15925;1.16140;;;;;
2026-01-16T06:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16131;1.16255;1.16380;1.16668;38.73;-0.00094;-0.00085;0.00114;1425;1.16434;1.16464;1.15925;1.16132;;;;;
2026-01-16T07:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16037;1.16239;1.16373;1.16665;33.12;-0.00097;-0.00091;0.00117;1147;1.16434;1.16464;1.15925;1.16036;;;;;
2026-01-16T09:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16056;1.16207;1.16355;1.16658;35.94;-0.00094;-0.00098;0.00114;293;1.16073;1.16076;1.16010;1.16055;;;;;
2026-01-16T10:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16085;1.16190;1.16348;1.16654;39.04;-0.00089;-0.00098;0.00110;488;1.16073;1.16096;1.16010;1.16085;;;;;
2026-01-16T11:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16032;1.16175;1.16341;1.16650;35.64;-0.00089;-0.00097;0.00109;865;1.16073;1.16096;1.16010;1.16031;;;;;
2026-01-16T12:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16064;1.16160;1.16333;1.16644;39.09;-0.00085;-0.00094;0.00108;865;1.16073;1.16096;1.16010;1.16065;;;;;
2026-01-16T13:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16089;1.16146;1.16326;1.16639;41.72;-0.00079;-0.00091;0.00103;1220;1.16073;1.16137;1.16010;1.16094;;;;;
2026-01-16T14:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16116;1.16134;1.16319;1.16633;44.50;-0.00072;-0.00088;0.00089;802;1.16073;1.16137;1.16010;1.16115;;;;;
2026-01-16T15:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16104;1.16126;1.16314;1.16627;43.51;-0.00066;-0.00085;0.00078;501;1.16073;1.16137;1.16010;1.16104;;;;;
2026-01-16T16:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16061;1.16116;1.16308;1.16621;40.05;-0.00064;-0.00081;0.00073;716;1.16073;1.16137;1.16010;1.16059;;;;;
2026-01-16T17:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16090;1.16101;1.16299;1.16616;43.32;-0.00059;-0.00077;0.00068;766;1.16073;1.16137;1.16010;1.16084;;;;;
2026-01-16T18:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16116;1.16088;1.16293;1.16610;46.15;-0.00053;-0.00073;0.00065;1800;1.16073;1.16141;1.16010;1.16119;;;;;
2026-01-16T19:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16087;1.16079;1.16287;1.16605;43.54;-0.00050;-0.00069;0.00065;1844;1.16073;1.16141;1.16010;1.16086;;;;;
2026-01-16T20:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16078;1.16072;1.16279;1.16600;42.73;-0.00047;-0.00064;0.00066;1414;1.16073;1.16147;1.16010;1.16080;;;;;
2026-01-16T21:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16125;1.16076;1.16271;1.16594;48.15;-0.00041;-0.00059;0.00064;1426;1.16073;1.16171;1.16010;1.16125;;;;;
2026-01-16T22:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16186;1.16082;1.16264;1.16588;54.21;-0.00031;-0.00054;0.00066;1498;1.16073;1.16229;1.16010;1.16188;;;;;
2026-01-16T23:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16186;1.16090;1.16258;1.16582;54.21;-0.00023;-0.00048;0.00067;1867;1.16073;1.16229;1.16010;1.16182;;;;;
2026-01-17T00:00:00+09:00;H1;EURUSD#;XMTrading;+3;1.16180;1.16097;1.16250;1.16576;53.49;-0.00016;-0.00043;0.00071;2282;1.16073;1.16229;1.16010;1.16183;;;;;
