timestamp_jst,timeframe,symbol,broker,server_gmt_offset,close,ma20,ma50,ma200,rsi14,macd_main,macd_signal,atr14,volume,d_open,d_high,d_low,d_close,w_pp,w_r1,w_s1,w_r2,w_s2,notes
2025-11-11T09:00:00+09:00,D1,USDX-DEC25,XMTrading,+3,99.33500,98.98050,98.15106,99.99230,57.00,0.39354,0.41233,0.47429,9362,99.36500,99.37000,99.36500,99.37000,99.60100,99.96900,99.01200,100.55800,98.64400,""
