timestamp_jst;timeframe;symbol;broker;server_gmt_offset;close;ma20;ma50;ma200;rsi14;macd_main;macd_signal;atr14;volume;d_open;d_high;d_low;d_close;w_pp;w_r1;w_s1;w_r2;w_s2;notes
2026-03-27T17:00:00+09:00;H4;EURUSD#;XMTrading;+3;1.15188;1.15694;1.15488;1.16717;40.35;-0.00077;-0.00001;0.00268;11898;1.15302;1.15457;1.15139;1.15188;;;;;
