timestamp_jst;timeframe;symbol;broker;server_gmt_offset;close;ma20;ma50;ma200;rsi14;macd_main;macd_signal;atr14;volume;d_open;d_high;d_low;d_close;w_pp;w_r1;w_s1;w_r2;w_s2;notes
2025-12-23T10:00:00+09:00;H1;GOLD#;XMTrading;+3;4460.04000;4418.44000;4368.68740;4310.64905;81.52;21.87730;21.36914;11.48071;7322;4447.85000;4461.69000;4445.34000;4460.47000;;;;;
2025-12-23T11:00:00+09:00;H1;GOLD#;XMTrading;+3;4470.55000;4422.14450;4371.25220;4311.91225;83.67;23.25250;21.67036;11.88286;7137;4447.85000;4470.76000;4445.34000;4470.76000;;;;;
2025-12-23T12:00:00+09:00;H1;GOLD#;XMTrading;+3;4486.68000;4426.04100;4374.16480;4313.24835;86.31;25.35167;22.14566;12.69714;19228;4447.85000;4490.80000;4445.34000;4486.81000;;;;;
2025-12-23T13:00:00+09:00;H1;GOLD#;XMTrading;+3;4493.39000;4430.45600;4377.20060;4314.69165;87.23;27.24268;22.74963;13.47143;12530;4447.85000;4497.59000;4445.34000;4493.35000;;;;;
2025-12-23T14:00:00+09:00;H1;GOLD#;XMTrading;+3;4486.85000;4435.12600;4380.41440;4316.18650;81.46;27.89208;23.39256;13.74286;15513;4447.85000;4497.59000;4445.34000;4486.74000;;;;;
2025-12-23T15:00:00+09:00;H1;GOLD#;XMTrading;+3;4482.57000;4438.48900;4383.45040;4317.65460;77.84;27.74158;24.04832;13.41857;9924;4447.85000;4497.59000;4445.34000;4482.44000;;;;;
2025-12-23T16:00:00+09:00;H1;GOLD#;XMTrading;+3;4475.12000;4441.89750;4386.57920;4319.08080;71.84;26.71323;24.65447;13.16071;14936;4447.85000;4497.59000;4445.34000;4474.15000;;;;;
2025-12-23T17:00:00+09:00;H1;GOLD#;XMTrading;+3;4481.56000;4445.24100;4389.61680;4320.47435;73.73;26.11685;25.22909;12.35643;13000;4447.85000;4497.59000;4445.34000;4481.50000;;;;;
2025-12-23T18:00:00+09:00;H1;GOLD#;XMTrading;+3;4486.81000;4448.76450;4392.91320;4321.87910;75.19;25.77077;25.77318;12.16071;11264;4447.85000;4497.59000;4445.34000;4486.66000;;;;;
2025-12-23T19:00:00+09:00;H1;GOLD#;XMTrading;+3;4489.74000;4452.67050;4396.28840;4323.35090;75.99;25.43967;26.16900;12.04571;11427;4447.85000;4497.59000;4445.34000;4490.07000;;;;;
2025-12-23T20:00:00+09:00;H1;GOLD#;XMTrading;+3;4480.44000;4456.63750;4399.62920;4324.83110;68.44;24.14848;26.26856;12.29643;11007;4447.85000;4497.59000;4445.34000;4480.42000;;;;;
2025-12-23T21:00:00+09:00;H1;GOLD#;XMTrading;+3;4484.33000;4459.86950;4402.71880;4326.20975;69.79;23.17198;26.02637;12.36286;10057;4447.85000;4497.59000;4445.34000;4484.39000;;;;;
2025-12-23T22:00:00+09:00;H1;GOLD#;XMTrading;+3;4493.48000;4462.89600;4405.87740;4327.63320;72.75;22.87275;25.54082;12.64143;8866;4447.85000;4497.59000;4445.34000;4493.60000;;;;;
2025-12-23T23:00:00+09:00;H1;GOLD#;XMTrading;+3;4486.50000;4466.60650;4409.29520;4329.12870;67.33;21.82086;24.86624;12.62929;10510;4447.85000;4497.59000;4445.34000;4487.54000;;;;;
