timestamp_jst,timeframe,symbol,broker,server_gmt_offset,close,ma20,ma50,ma200,rsi14,macd_main,macd_signal,atr14,volume,d_open,d_high,d_low,d_close,w_pp,w_r1,w_s1,w_r2,w_s2,notes
2025-11-17T14:00:00+09:00,H1,GOLD#,XMTrading,+3,4082.87000,4113.42250,4166.73800,4075.57105,36.28,-23.54013,-25.58278,26.05929,13539,4086.90000,4106.63000,4069.82000,4083.40000,4109.33667,4220.72333,3973.51333,4356.54667,3862.12667,""
